[WARNING] [2025-05-02 20:32:25] Potentially unused Composer dependency: ext-mysqli
[WARNING] [2025-05-02 23:37:57] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\vendor\guzzlehttp\psr7\src\Uri.php
[WARNING] [2025-05-02 23:37:57] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\vendor\phpmailer\phpmailer\src\PHPMailer.php
[WARNING] [2025-05-02 23:37:57] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\vendor\phpseclib\phpseclib\phpseclib\Crypt\Common\SymmetricKey.php
[WARNING] [2025-05-02 23:37:57] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\vendor\phpseclib\phpseclib\phpseclib\Net\SSH2.php
[WARNING] [2025-05-02 23:37:57] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\PHPMailer.php
[WARNING] [2025-05-02 23:37:57] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\reset_password.php
[WARNING] [2025-05-02 23:37:57] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\send_otp.php
[WARNING] [2025-05-02 23:37:57] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_223103\submitproperty.php
[WARNING] [2025-05-02 23:37:57] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\admin\assets\js\jquery-3.2.1.min.js
[WARNING] [2025-05-02 23:37:57] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\admin\assets\js\jquery-ui.min.js
[WARNING] [2025-05-02 23:37:57] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\admin\assets\js\moment.min.js
[WARNING] [2025-05-02 23:37:57] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\admin\admin_login_handler.php
[WARNING] [2025-05-02 23:37:57] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\admin\ai_feedback_analytics.php
[WARNING] [2025-05-02 23:37:57] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\admin\auto-backup.php
[WARNING] [2025-05-02 23:37:57] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\admin\form.php
[WARNING] [2025-05-02 23:37:57] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\admin\payments_gateway.php
[WARNING] [2025-05-02 23:37:57] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\assets\js\chart.min.js
[WARNING] [2025-05-02 23:37:57] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\assets\js\greensock.js
[WARNING] [2025-05-02 23:37:57] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\assets\js\jquery.min.js
[WARNING] [2025-05-02 23:37:57] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\assets\vendor\fullcalendar-3.10.0\gcal.js
[WARNING] [2025-05-02 23:37:57] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\assets\vendor\lightbox2\dist\js\lightbox-plus-jquery.js
[WARNING] [2025-05-02 23:37:57] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\assets\vendor\lightbox2\dist\js\lightbox-plus-jquery.min.js
[WARNING] [2025-05-02 23:37:57] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates\js\jquery.js
[WARNING] [2025-05-02 23:37:57] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194718\event.js
[WARNING] [2025-05-02 23:37:57] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194718\highlight.js
[WARNING] [2025-05-02 23:37:57] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\Chart.bundle.min.js
[WARNING] [2025-05-02 23:37:57] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\fullcalendar.js
[WARNING] [2025-05-02 23:37:57] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\gcal.js
[WARNING] [2025-05-02 23:37:57] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\jquery-3.2.1.min.js
[WARNING] [2025-05-02 23:37:57] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\jquery-ui.min.js
[WARNING] [2025-05-02 23:37:57] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\jquery.js
[WARNING] [2025-05-02 23:37:57] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\jquery.min.js
[WARNING] [2025-05-02 23:37:57] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\lightbox-plus-jquery.js
[WARNING] [2025-05-02 23:37:57] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\lightbox-plus-jquery.min.js
[WARNING] [2025-05-02 23:37:57] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\backup_duplicates_20250502_194718\moment.min.js
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\node_modules\owl.carousel\docs\assets\vendors\highlight.js
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\vendor\Chart.bundle.min.js
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\vendor\fullcalendar.js
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\vendor\gcal.js
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\vendor\highlight.js
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\vendor\jquery.js
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\vendor\jquery.min.js
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\vendor\lightbox-plus-jquery.js
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\vendor\lightbox-plus-jquery.min.js
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_duplicates_20250502_194943\vendor\moment.min.js
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_project_structure_20250502_200132\vendor\phpseclib\phpseclib\phpseclib\Crypt\Common\Formats\Keys\OpenSSH.php
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_project_structure_20250502_200132\vendor\phpseclib\phpseclib\phpseclib\Crypt\Common\Formats\Keys\PKCS1.php
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_project_structure_20250502_200132\vendor\phpseclib\phpseclib\phpseclib\Crypt\Common\Formats\Keys\PKCS8.php
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_project_structure_20250502_200132\vendor\phpseclib\phpseclib\phpseclib\Crypt\Common\Formats\Keys\PuTTY.php
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_project_structure_20250502_200132\vendor\phpseclib\phpseclib\phpseclib\Crypt\DH\Formats\Keys\PKCS1.php
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_project_structure_20250502_200132\vendor\phpseclib\phpseclib\phpseclib\Crypt\DSA\Formats\Keys\PKCS1.php
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\backup_project_structure_20250502_200132\vendor\phpseclib\phpseclib\phpseclib\Crypt\EC\Formats\Keys\PKCS1.php
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\database\execute_sample_data.php
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\includes\backup\backup_manager.php
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\includes\notification\email_manager.php
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\includes\security\auto_response.php
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\node_modules\jquery\dist\jquery.slim.js
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\node_modules\jquery\dist\jquery.slim.min.js
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\node_modules\jquery\src\manipulation\buildFragment.js
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\node_modules\jquery\src\ajax.js
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\node_modules\jquery\src\css.js
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\node_modules\jquery\src\manipulation.js
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\node_modules\jquery\src\selector.js
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\PHPMailer\src\PHPMailer.php
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\google\apiclient-services\tests\VendorTest.php
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\google\auth\src\OAuth2.php
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\google\auth\tests\FetchAuthTokenCacheTest.php
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\guzzlehttp\psr7\src\Uri.php
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\phpmailer\phpmailer\src\PHPMailer.php
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\phpseclib\phpseclib\phpseclib\Crypt\Common\SymmetricKey.php
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\vendor\phpseclib\phpseclib\phpseclib\Net\SSH2.php
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\PHPMailer.php
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\reset_password.php
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\send_otp.php
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\submitproperty.php
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\admin\assets\js\bootstrap-datetimepicker.min.js
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\admin\assets\js\bootstrap.min.js
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\admin\assets\js\jquery-3.2.1.min.js
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\admin\assets\js\jquery-ui.min.js
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\admin\assets\js\jquery.maskedinput.min.js
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\admin\assets\js\moment.min.js
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\admin\assets\js\select2.min.js
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\admin\assets\plugins\light-gallery\js\lightgallery-all.min.js
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\admin\assets\plugins\morris\morris.min.js
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\admin\includes\admin_header.php
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\admin\aboutadd.php
[WARNING] [2025-05-02 23:37:58] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\admin\aboutedit.php
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\admin\addimage.php
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\admin\add_employee.php
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\admin\admin_login_handler.php
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\admin\ai_feedback_analytics.php
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\admin\auto-backup.php
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\admin\auto_backup_cron.php
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\admin\auto_response.php
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\admin\feedbackedit.php
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\admin\form.php
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\admin\gallaryedit.php
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\admin\payments_gateway.php
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\admin\update_site.php
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\assets\js\chart.min.js
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\assets\js\greensock.js
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\assets\js\jquery.min.js
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\assets\js\jquery.validate.min.js
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\assets\js\layerslider.kreaturamedia.jquery.js
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\assets\js\layerslider.transitions.js
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\assets\js\moment.js
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\assets\js\owl.carousel.min.js
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\assets\vendor\chartjs\Chart.bundle.min.js
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\assets\vendor\fullcalendar-3.10.0\fullcalendar.js
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\assets\vendor\fullcalendar-3.10.0\fullcalendar.min.js
[WARNING] [2025-05-02 23:37:59] Potential security vulnerability in: C:\xampp\htdocs\apsdreamhome\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_225344\backup_security_cleanup_20250502_223103\backup_security_cleanup_20250502_223103\assets\vendor\fullcalendar-3.10.0\gcal.js
